question,product_description,image_url,label
is it metal,"Deco 79 36200 Metal Crusader Helmet Can Be Clubbed with Small Decorative Items 13""H Polished Silver Polished Gold",http://ecx.images-amazon.com/images/I/41JqPuzch1L.jpg,0
I bought the helmet it arrived yesterday it looks great! But I cant see through the eye holes because of the lining/head guard so can someone help?,"Deco 79 36200 Metal Crusader Helmet Can Be Clubbed with Small Decorative Items 13""H Polished Silver Polished Gold",http://ecx.images-amazon.com/images/I/41JqPuzch1L.jpg,0
Would this stop an arrow?,"Deco 79 36200 Metal Crusader Helmet Can Be Clubbed with Small Decorative Items 13""H Polished Silver Polished Gold",http://ecx.images-amazon.com/images/I/41JqPuzch1L.jpg,0
hdo you clean it?,OION Technologies B-1000 Permanent Filter Ionic Air Purifier Pro Ionizer with UV-C Sanitizer New (Black),http://ecx.images-amazon.com/images/I/61PEz0eSVLL.jpg,0
Does anyone know if this adapter will work on an old Mac G3 running OS9?,Apple USB Ethernet Adapter MC704LL/A,http://ecx.images-amazon.com/images/I/41Uqzy7OL6L.jpg,0
Is this toy roaring or have eany sound?,Jurassic World Super Colossal Tyrannosaurus Rex Dinosaur,http://ecx.images-amazon.com/images/I/71YHcSAVoqL.jpg,0
Do these wands come with/in a gift box or is it just the storage pouch? Thanks,Fine Handcrafted Solid Wood Magic Wand for Witches and Wizards The Devout Heart Brown,http://ecx.images-amazon.com/images/I/31WtNevCh3L.jpg,0
Can someone take a picture of their purchase to better see the quality?,Beistle Witch-Feet Broom 3-Feet 6-Inch,http://ecx.images-amazon.com/images/I/61bBs-3oAbL.jpg,0
Shopping for a broom why does amazon let the seller continue to sell this item?,Adult Witch Broom,http://ecx.images-amazon.com/images/I/21VAYWoNedL.jpg,0
What is the inside diameter of the bottle opening the plastic euro dropper would fit?,12 Pack of Essential Oil Bottle Caps w/ Orifice Reducing Euro Droppers (Black),http://ecx.images-amazon.com/images/I/41F3MPhrAWL.jpg,0
"any sellers here with available SK-5 ""flat ground"" Carbon Blade...I require a ""harder Rockwell edge retention"" who has ""MY"" Leatherneck ?",Cold Steel 39LSF Leatherneck SF,http://ecx.images-amazon.com/images/I/51PwM7F5-jL.jpg,0
Can you scout carry with,Cold Steel 39LSF Leatherneck SF,http://ecx.images-amazon.com/images/I/51PwM7F5-jL.jpg,0
Where is this product made?,Prenatal DHA Vitamins High-Dose Prenatal DHA Supplements for Pregnant or Nursing Mothers Supports Healthy Brain Eye & Cognitive Development for Babies 180 Softgels ...,http://ecx.images-amazon.com/images/I/51V2rE4DipL.jpg,0
I am buying this as a collectible. Will it come in unopened in perfect condition?,Funko POP Animation Rick and Morty 2pk Vinyl Buff Rick/Buff Summer (ECCC Spring Convention Exclusive),http://ecx.images-amazon.com/images/I/51KOctCEZxL.jpg,0
I want to order the adult version - how do I know this is for adults?,Xiong chao,http://ecx.images-amazon.com/images/I/810po3SwYIL.jpg,0
Can you use the cheaper 1.75mm refills in this actual pen? What about the filament coils not just the sticks? Anyone tried either?,3Doodler Create 3D Pen with 50 Plastic Strands No Mess Non-Toxic -,http://ecx.images-amazon.com/images/I/51LL84vrhqL.jpg,0
How durable is this item? Can it withstand cold weather?,garDspo Expandable Garden Hose with inner tube material Garden Hose Expanding Hose Flexible Hose Expandable Hose Set(50 ft Black),http://ecx.images-amazon.com/images/I/81upwKvl8xL.jpg,0
Is this compatible with older iPads - specifically the iPad 3?,MERGE Cube - Fun & Educational Augmented Reality STEM Product Learn Science Math and More (1 Pack),http://ecx.images-amazon.com/images/I/71xdzuwZS2L.jpg,0
How long is the blade?,EBONY WOOD DAGGER,http://ecx.images-amazon.com/images/I/41s6c0-xTlL.jpg,0
Can this slice radishes,Banana Slicer-perfect for fruit salads by Better Home,http://ecx.images-amazon.com/images/I/31TUnAS1TVL.jpg,0
Is the sword heat treated and is the Hamon authentic or wirebrushed/machined?,Masahiro MAZ-401 Damascus Sword of The Serpent,http://ecx.images-amazon.com/images/I/51y3+L3XrmL.jpg,0
Is this damascus steel?,Masahiro MAZ-401 Damascus Sword of The Serpent,http://ecx.images-amazon.com/images/I/51y3+L3XrmL.jpg,0
Has this sword been Heat-Treated?,Masahiro MAZ-401 Damascus Sword of The Serpent,http://ecx.images-amazon.com/images/I/51y3+L3XrmL.jpg,0
Hi what materials is this plush moose made of (exterior as well as filling and dyes)?,"Aurora World Sweet and Softer Milo Moose 12"" Plush",http://ecx.images-amazon.com/images/I/51gzqWQITUL.jpg,0
Why this item do not ship to Colombia? Where can i buy it then?,Mass Effect Andromeda - PlayStation 4,http://ecx.images-amazon.com/images/I/71zMyANthiL.jpg,0
"Got one. Does not work. Have power 3.3v have signal on SCL and SDA pins. Nothing. Loaded the ""Hello World"" example but nothing. Any other tests?","Diymall 0.96"" Inch Blue and Yellow I2c IIC Serial Oled LCD LED Module 12864 128X64 for Arduino Display Raspberry PI 51 Msp420 Stim32 SCR",http://ecx.images-amazon.com/images/I/414Zqjv+QGL.jpg,0
When are they planning on moving the manufactuering to the USA?,Ivanka Trump Women's Zipper Sweater,http://ecx.images-amazon.com/images/I/91RzlFj2HhL.jpg,0
Does it come with the slogan on the back?,Ivanka Trump Women's Zipper Sweater,http://ecx.images-amazon.com/images/I/91RzlFj2HhL.jpg,0
Can you zip it?,Ivanka Trump Women's Zipper Sweater,http://ecx.images-amazon.com/images/I/91RzlFj2HhL.jpg,0
Does it come the hardshell suitcase?,DJI Phantom 4 (Version UE) - Drone Quadricoptère avec Caméra - Offre 30-Min de Vol - Caméra 4K - Photos & Vidéos HD - Design Élégant - 5 Capteurs Optiques - Radiocommande avec Support Mobile,http://ecx.images-amazon.com/images/I/51uPRPFLjjL.jpg,0
Is the black ops 3 a disk or a download  code?,PlayStation 4 500GB Console - Call of Duty Black Ops III Bundle [Discontinued],http://ecx.images-amazon.com/images/I/81UomwMUzUL.jpg,0
Can it pay my pg&e bills?,PlayStation 4 500GB Console - Call of Duty Black Ops III Bundle [Discontinued],http://ecx.images-amazon.com/images/I/81UomwMUzUL.jpg,0
Is there an import fee for this to get it in the US?,Brand New Dragonball Z Stars Crystal Glass Ball 7pcs with Gift Box,http://ecx.images-amazon.com/images/I/2102QLgtYrL.jpg,0
Can my iPhone 5c fit in this? I always have trouble finding stuff I like for this phone,Fast Car Charger Adapter Compatible for i PhoneiPadSamsung Galaxy HTCLG and More iOS & Android Devices,http://ecx.images-amazon.com/images/I/51tMtSZwgPL.jpg,0
Is this card activated?,The Cheesecake Factory Gift Card $50,http://ecx.images-amazon.com/images/I/51RmNyUjWOL.jpg,0
would it end up hurting the necklace if I ended up always wearing it to the shower(like if I never took it off even to shower),Pewter Talisman for Poets Writers and Actors Pentacle Pendant - 1.25 Inch Diameter,http://ecx.images-amazon.com/images/I/51K1T8HMSRL.jpg,0
I wear 38x34 do I need a long,Propper BDU Trouser  Dark Navy Medium Regular,http://ecx.images-amazon.com/images/I/81pVzvLjqZL.jpg,0
I have several glass lids with stainless steel rim and handles.  They're the lids that came with other calphalon pots and pans.  They're very nice lids but the dome is lower/flatter and I'm not sure if the steel edge is not good for the inside surface of a cast iron wok.  As long as the lid fits inside the wok are there any reasons I shouldn't use these calphalon lids vs. buying this one made for a 14 inch wok?,Joyce Chen 31-0066 13.5-Inch Nonstick Steel Dome Lid for 14-Inch Wok,http://ecx.images-amazon.com/images/I/51F4uRLx+gL.jpg,0
how long dose shiping take?,"ADA005 ABS 3"" World Mini Figures Jurassic Park Dinosaur Cool Version Building Blocks (8Piece)",http://ecx.images-amazon.com/images/I/81pVb791aiL.jpg,0
Is the sheath molle compatible?,Gerber Gator Machete - Black w/ Nylon Sheath [31-000758],http://ecx.images-amazon.com/images/I/41XfXHQGnWL.jpg,0
Will it ship to Australia and make it through customs,Gerber Gator Machete - Black w/ Nylon Sheath [31-000758],http://ecx.images-amazon.com/images/I/41XfXHQGnWL.jpg,0
a lot of reviews say this machete snaps in half in one swing i need something to chop small branches less than in inch in diameter will this hold up i also do not want to pay a whole lot of $,Gerber Gator Machete - Black w/ Nylon Sheath [31-000758],http://ecx.images-amazon.com/images/I/41XfXHQGnWL.jpg,0
Anyone know if this good for cutting Smilax vines or green briar type?  I have a ton I need to clean out.,Gerber Gator Machete - Black w/ Nylon Sheath [31-000758],http://ecx.images-amazon.com/images/I/41XfXHQGnWL.jpg,0
These answers should come with a thumbs up option. Hilarious,Gerber Gator Machete - Black w/ Nylon Sheath [31-000758],http://ecx.images-amazon.com/images/I/41XfXHQGnWL.jpg,0
Does it come with pads,Rambo Muscle Toner Abs Stimulator Abdominal Toning Belt Muscle Trainer ABS EMS Toner Body Wireless Portable Unisex Fitness Training Gear for Smart Body Building Abdomen/Arm/Leg/Waist Training,http://ecx.images-amazon.com/images/I/71D6ME-hNlL.jpg,0
Is this comforter a polyester? Thank you,TL Care Minky Dot Chenille 4 Piece Toddler Bed Set Pink for Girls,http://ecx.images-amazon.com/images/I/71iAKTVfqdL.jpg,0
Is this worth the buy?I have an ipad with retina display but the screen is kind of messed up soJust looking for an inexpensive tablet that is decent.,"Samsung Galaxy Tab A 8""; 16 GB Wifi Tablet (Smoky Blue) SM-T350NZBAXAR",http://ecx.images-amazon.com/images/I/91VfPLl7cWL.jpg,0
In which dimensions does this detector operate?,UFO Detector - Internal magnetometer interfaced with microcontroller for 24 hour/7 days a week monitoring for magnetic anomalies that have been reported with many UFO sightings,http://ecx.images-amazon.com/images/I/41IX4BP+KxL.jpg,0
Mine hasnt arived yet why,UFO Detector - Internal magnetometer interfaced with microcontroller for 24 hour/7 days a week monitoring for magnetic anomalies that have been reported with many UFO sightings,http://ecx.images-amazon.com/images/I/41IX4BP+KxL.jpg,0
If it’s  a novelty  Item why is it so expensive?,UFO Detector - Internal magnetometer interfaced with microcontroller for 24 hour/7 days a week monitoring for magnetic anomalies that have been reported with many UFO sightings,http://ecx.images-amazon.com/images/I/41IX4BP+KxL.jpg,0
does this work?,UFO Detector - Internal magnetometer interfaced with microcontroller for 24 hour/7 days a week monitoring for magnetic anomalies that have been reported with many UFO sightings,http://ecx.images-amazon.com/images/I/41IX4BP+KxL.jpg,0
Is a thin foil hat included in this product ? Seems useless without one...,UFO Detector - Internal magnetometer interfaced with microcontroller for 24 hour/7 days a week monitoring for magnetic anomalies that have been reported with many UFO sightings,http://ecx.images-amazon.com/images/I/41IX4BP+KxL.jpg,0
Does this product work,UFO Detector - Internal magnetometer interfaced with microcontroller for 24 hour/7 days a week monitoring for magnetic anomalies that have been reported with many UFO sightings,http://ecx.images-amazon.com/images/I/41IX4BP+KxL.jpg,0
please answer asap :( will this mahogany version sounds the same as the signature series?,Taylor BT2 Baby Taylor Acoustic Guitar Mahogany Top,http://ecx.images-amazon.com/images/I/710nr4EKEyL.jpg,0
Can i use a wireless keyboard with it?,OtterBox Defender Series Case for iPad Air - Retail Packaging - Black,http://ecx.images-amazon.com/images/I/712NatrKb1L.jpg,0
hi  i want to check foods imported from japan   like green tea and fish . is it good for that purpose ?,GCA-06W Professional Geiger Counter Nuclear Radiation Detection Monitor with Digital Meter and External Wand Probe - NRC Certification Ready- 0.001 mR/hr Resolution -- 1000 mR/hr Range,http://ecx.images-amazon.com/images/I/71VrP1EHvEL.jpg,0
Does it come with an explanation of the benefits of each stone? I would guess that the aquamarine doesn't really have a benefit since it is synthetic,"JADENOVA 7 Chakra Pendant Necklace Cone-shaped Energy Healing Gemstone Crystal Dowsing Divination Pendulum 18"" Stainless Steel Chain",http://ecx.images-amazon.com/images/I/61+FXO9XoOL.jpg,0
Are these brine free?,Kosher Organic Whole Turkey (14-16 LB),http://ecx.images-amazon.com/images/I/8176PqWjuoL.jpg,0
Is this for men also?,Elizabeth & James Nirvana Black Eau De Parfum Spray,http://ecx.images-amazon.com/images/I/810exDPbA8L.jpg,0
Will it damage your bodyeven in the slightest way?,Fake Cigarettes Costume Accessories,http://ecx.images-amazon.com/images/I/817Wc1E8B8L.jpg,0
Other than the kit do I need any additional items such as plastic / metal glues paint etc?,Trends UK Haynes Build Your Own V8 Engine,http://ecx.images-amazon.com/images/I/81zqfFQW4dL.jpg,0
Is it sturdy?,【Upgraded Model】 Portable Folding LED Lighted Vanity Mirrors with 2X/3X/10X Magnifying Touch Screen Dimming and Auto Off Dual Power Supplier Portable Compact High Definition bath Vanity Mirror,http://ecx.images-amazon.com/images/I/51rHWjwckSL.jpg,0
is there sizing for larger arms,The Elixir 1 Pair of Golf Sun Sleeves Arm Compression Cooling Sleeves UV Protective Gray,http://ecx.images-amazon.com/images/I/51FVTgqE27L.jpg,0
whats the RPM?,HoMedics Percussion Action Massager with Heat | Adjustable Intensity Dual Pivoting Heads | 2 Sets Interchangeable Nodes Heated Muscle Kneading for Back Shoulders Feet Legs & Neck,http://ecx.images-amazon.com/images/I/51uKtPdAcSL.jpg,0
My only complaint is that I received 12 individual cans instead of a factory-packaged 12-pack as shown in the pics. Anybody else bothered by that?,Sprite Cranberry 12 fl oz 12 Pack,http://ecx.images-amazon.com/images/I/51Ty9z5B-7L.jpg,0
I have just one query is the answer clear?,Sprite Cranberry 12 fl oz 12 Pack,http://ecx.images-amazon.com/images/I/51Ty9z5B-7L.jpg,0
How do you install it,Stans-No Tubes NoTubes Hub Conversion Kit,http://ecx.images-amazon.com/images/I/71YtspOVBwL.jpg,0
We just go this item and the leash button doesn't seem to do anything? Is there something I need to do to make it work?,The Secret Life of Pets - Best Friend Max,http://ecx.images-amazon.com/images/I/81Koln8GYTL.jpg,0
Does it walk on carpet,The Secret Life of Pets - Best Friend Max,http://ecx.images-amazon.com/images/I/81Koln8GYTL.jpg,0
Is this an epilator or razor?,Finishing Touch Flawless Brows Eyebrow Hair Remover,http://ecx.images-amazon.com/images/I/31SGxyFRgML.jpg,0
what do I do if it no longer cuts anything after 3 uses.,Finishing Touch Flawless Brows Eyebrow Hair Remover,http://ecx.images-amazon.com/images/I/31SGxyFRgML.jpg,0
"Will this fit on a Team Warne 1"" Rapid Acquisition Multi-sight Platform?",Nikon P-223 3x32 M BDC Clamshell,http://ecx.images-amazon.com/images/I/51uBAncu56L.jpg,0
Can I specifically order the blue clad figure? And if so how do I do it?,Funko Pop! The Vote - Hillary Clinton Vinyl Figure,http://ecx.images-amazon.com/images/I/41FpRqRgJDL.jpg,0
Can I wipe this like with a cloth?,Funko Pop! The Vote - Hillary Clinton Vinyl Figure,http://ecx.images-amazon.com/images/I/41FpRqRgJDL.jpg,0
Does it come in the 2016 presidential box?,Funko Pop! The Vote - Hillary Clinton Vinyl Figure,http://ecx.images-amazon.com/images/I/41FpRqRgJDL.jpg,0
Can I specifically order the blue clad figure? And if so how do I do it?,Funko Pop! The Vote - Hillary Clinton Vinyl Figure,http://ecx.images-amazon.com/images/I/41FpRqRgJDL.jpg,0
Are my emails safe once this is in my home?,Funko Pop! The Vote - Hillary Clinton Vinyl Figure,http://ecx.images-amazon.com/images/I/41FpRqRgJDL.jpg,0
Can it run the htc vive,Dell Alienware Area-51 Gaming Machine (3.8 GHz Intel Core i7-5820K 6-cores Processor 16GB DDR4 RAM 2TB SSD 18TB HDD Windows 7 Professional),http://ecx.images-amazon.com/images/I/41ylO+nVVjL.jpg,0
should i by this for its space heater capabillite,Dell Alienware Area-51 Gaming Machine (3.8 GHz Intel Core i7-5820K 6-cores Processor 16GB DDR4 RAM 2TB SSD 18TB HDD Windows 7 Professional),http://ecx.images-amazon.com/images/I/41ylO+nVVjL.jpg,0
Can it run control panel well?,Dell Alienware Area-51 Gaming Machine (3.8 GHz Intel Core i7-5820K 6-cores Processor 16GB DDR4 RAM 2TB SSD 18TB HDD Windows 7 Professional),http://ecx.images-amazon.com/images/I/41ylO+nVVjL.jpg,0
Can it run csgo,Dell Alienware Area-51 Gaming Machine (3.8 GHz Intel Core i7-5820K 6-cores Processor 16GB DDR4 RAM 2TB SSD 18TB HDD Windows 7 Professional),http://ecx.images-amazon.com/images/I/41ylO+nVVjL.jpg,0
How can I take my returns? My order was canceled.,Texas Instruments TI-84 Plus Graphics Calculator Black,http://ecx.images-amazon.com/images/I/71IkLfJmc9L.jpg,0
do the pockets have zippers?,adidas Men's Essential Tricot Jacket Black/White Medium,http://ecx.images-amazon.com/images/I/91s7t1D-21L.jpg,0
"Im 6'3"" and 208lbs what is the best size for me? Plus does the bottom of the jacket have elastic material.",adidas Men's Essential Tricot Jacket Black/White Medium,http://ecx.images-amazon.com/images/I/91s7t1D-21L.jpg,0
"Not sure what size for a man who is 6'5""?  He is not fat but definitely not a slim build either.",Mens Ask Me About My Goat T Shirt Flip Up Funny Farm Animal Tee for Guys,http://ecx.images-amazon.com/images/I/61GrKdSRaaL.jpg,0
How long does it stretch,"27"" Full Tang Black Blade Fantasy Ninja Sword w/ Sheath",http://ecx.images-amazon.com/images/I/41xe0AoA99L.jpg,0
how long is the blade,"27"" Full Tang Black Blade Fantasy Ninja Sword w/ Sheath",http://ecx.images-amazon.com/images/I/41xe0AoA99L.jpg,0
what is size in inches?,ReLeaf Leaf Scoops: Ergonomic Large Hand Held Rakes for Fast Leaf & Lawn Grass Removal,http://ecx.images-amazon.com/images/I/510u2IuZxbL.jpg,0
Is this cable good enough to use with my new 4k a TV or is there a special version for that resolution?,AudioQuest Diamond 2m (6.56 feet) Braided HDMI Cable,http://ecx.images-amazon.com/images/I/41lYFc01rkL.jpg,0
why would you buy this?,AudioQuest Diamond 2m (6.56 feet) Braided HDMI Cable,http://ecx.images-amazon.com/images/I/41lYFc01rkL.jpg,0
just tell me why,AudioQuest Diamond 2m (6.56 feet) Braided HDMI Cable,http://ecx.images-amazon.com/images/I/41lYFc01rkL.jpg,0
Where can I order the 10 feet version?,AudioQuest Diamond 2m (6.56 feet) Braided HDMI Cable,http://ecx.images-amazon.com/images/I/41lYFc01rkL.jpg,0
why would you buy this?,AudioQuest Diamond 2m (6.56 feet) Braided HDMI Cable,http://ecx.images-amazon.com/images/I/41lYFc01rkL.jpg,0
Does this require periodic polishing with silver wax or similar??,AudioQuest Diamond 2m (6.56 feet) Braided HDMI Cable,http://ecx.images-amazon.com/images/I/41lYFc01rkL.jpg,0
How long is the cord?,AudioQuest Diamond 2m (6.56 feet) Braided HDMI Cable,http://ecx.images-amazon.com/images/I/41lYFc01rkL.jpg,0
just tell me why,AudioQuest Diamond 2m (6.56 feet) Braided HDMI Cable,http://ecx.images-amazon.com/images/I/41lYFc01rkL.jpg,0
Do I need to completely elevate this cable to get the most out of it?,AudioQuest Diamond 2m (6.56 feet) Braided HDMI Cable,http://ecx.images-amazon.com/images/I/41lYFc01rkL.jpg,0
Is this cable good enough to use with my new 4k a TV or is there a special version for that resolution?,AudioQuest Diamond 2m (6.56 feet) Braided HDMI Cable,http://ecx.images-amazon.com/images/I/41lYFc01rkL.jpg,0
Can I retire on this,AudioQuest Diamond 2m (6.56 feet) Braided HDMI Cable,http://ecx.images-amazon.com/images/I/41lYFc01rkL.jpg,0
Can I use this for my Oculus?,AudioQuest Diamond 2m (6.56 feet) Braided HDMI Cable,http://ecx.images-amazon.com/images/I/41lYFc01rkL.jpg,0
How is this price be possible? Too good to be true!,LuciFer USB Flash Drive with Keychain Design (128GB),http://ecx.images-amazon.com/images/I/41Uhoq7DIaL.jpg,0
Made in China or U.S.A?,Magnesium Flint Fire Starter - 3 Pack - Survival Firesteel Blocks with Striker Camping Emergency Equipment by The Friendly Swede,http://ecx.images-amazon.com/images/I/71rcXnY3miL.jpg,0
Is this vegan and/or cruelty free? Thank you for your time,Chassis Premium ICE Body Powder for Men - With Extra Cooling Sensation and Fresh Scent,http://ecx.images-amazon.com/images/I/21vcY87BKcL.jpg,0
At the end of each session there is a rating feature. What’s that for?,FOCUS+ Brain Supplement And Memory Support Pill (120 Capsules),http://ecx.images-amazon.com/images/I/51CTXKndYzL.jpg,0
what is the best stand for this particular hammock?,Caribbean Hammocks Jumbo 55 INCH - Soft-Spun Polyester (Mocha),http://ecx.images-amazon.com/images/I/81A8NNYZORL.jpg,0
What is the size of the package? i need to check this in as a piece of luggage as total dimensions lxwxh must be under 62 inches,Caribbean Hammocks Jumbo 55 INCH - Soft-Spun Polyester (Mocha),http://ecx.images-amazon.com/images/I/81A8NNYZORL.jpg,0
why is it a thousand dollars ?,"Moldiy Polyester Shower Curtain with Printed 3D Magic/Mysterious Outer SpaceWaterproof and Mildew Free72""x72""",http://ecx.images-amazon.com/images/I/51R-1korysL.jpg,0
my daughter is 10 years old she can use whitout any problem .?,Segway miniPRO | Smart Self Balancing Personal Transporter with Mobile App Control (Black),http://ecx.images-amazon.com/images/I/81+ZV04lDZL.jpg,0
What is the weight of this product? How do u carry it around,Segway miniPRO | Smart Self Balancing Personal Transporter with Mobile App Control (Black),http://ecx.images-amazon.com/images/I/81+ZV04lDZL.jpg,0
how long do the batteries last,Segway miniPRO | Smart Self Balancing Personal Transporter with Mobile App Control (Black),http://ecx.images-amazon.com/images/I/81+ZV04lDZL.jpg,0
I'm a below-knee amputee with less than the best balance. Will I be able to ride this?,Segway miniPRO | Smart Self Balancing Personal Transporter with Mobile App Control (Black),http://ecx.images-amazon.com/images/I/81+ZV04lDZL.jpg,0
We bought two and others followed: now the current app downloaded would make us all consider not to buy what is in store to fix the horrible app????,Segway miniPRO | Smart Self Balancing Personal Transporter with Mobile App Control (Black),http://ecx.images-amazon.com/images/I/81+ZV04lDZL.jpg,0
Is there going to be a second version coming out in the upcoming months/year?,Segway miniPRO | Smart Self Balancing Personal Transporter with Mobile App Control (Black),http://ecx.images-amazon.com/images/I/81+ZV04lDZL.jpg,0
would you give me a sample?,Segway miniPRO | Smart Self Balancing Personal Transporter with Mobile App Control (Black),http://ecx.images-amazon.com/images/I/81+ZV04lDZL.jpg,0
I unfortunately can not find the app.....help?,Segway miniPRO | Smart Self Balancing Personal Transporter with Mobile App Control (Black),http://ecx.images-amazon.com/images/I/81+ZV04lDZL.jpg,0
Is there an aftermarket warranty available?,Segway miniPRO | Smart Self Balancing Personal Transporter with Mobile App Control (Black),http://ecx.images-amazon.com/images/I/81+ZV04lDZL.jpg,0
Hand Wash or Machine Wash?,Velvet Kitten Frisky French Maid Sexy Costume for Women Black/White (Extra Large),http://ecx.images-amazon.com/images/I/617s45DxL3L.jpg,0
how large is xl?,Velvet Kitten Frisky French Maid Sexy Costume for Women Black/White (Extra Large),http://ecx.images-amazon.com/images/I/617s45DxL3L.jpg,0
Does this duck bath toy have any openings that water can get into and produce mold?,Toysmith Big Bath Duck (8.5-Inch),http://ecx.images-amazon.com/images/I/61AzpsO7N7L.jpg,0
Does it come with a case,UV-BANS Women Polarized Sunglasses Classic Retro Cateye Frame 100% UV Protection (TORTOISHELL SUNGLASSES Black fade),http://ecx.images-amazon.com/images/I/61U1XLZ5U8L.jpg,0
Do these cat eye sunglasses have uva/uvb protection?,UV-BANS Women Polarized Sunglasses Classic Retro Cateye Frame 100% UV Protection (TORTOISHELL SUNGLASSES Black fade),http://ecx.images-amazon.com/images/I/61U1XLZ5U8L.jpg,0
How do I select the best pair of glasses/sunglasses to suit my face shape?,UV-BANS Women Polarized Sunglasses Classic Retro Cateye Frame 100% UV Protection (TORTOISHELL SUNGLASSES Black fade),http://ecx.images-amazon.com/images/I/61U1XLZ5U8L.jpg,0
Would these magnets be strong enough to hold a bracket to a metal beam above your head? The bracket would be holding about 20 lbs.?,"SUNKEE Round 40x20mm/1.57""x0.79"" N38 Rare Earth strong magnet 1 4/7"" Diameter 4/5"" Thickness Disc Neodymium Magnet",http://ecx.images-amazon.com/images/I/414FtZtDW4L.jpg,0
1. What steel is the blade made of? 2. How much does the knife weight? 3. Does this knife have a full-tang blade?,Unlimited Wares HK-1037S Camo Outdoor Fixed Blade Knife 10.5-Inch Overall,http://ecx.images-amazon.com/images/I/61Vv7S9sCvL.jpg,0
memory foams emf,The Ghost Meter EMF Sensor,http://ecx.images-amazon.com/images/I/81YiQyjq2DL.jpg,0
How does this compare to the lutron emf detector. i know itnotdigital but is it as acurate ?,The Ghost Meter EMF Sensor,http://ecx.images-amazon.com/images/I/81YiQyjq2DL.jpg,0
Can this detect EM interference from cables and wiring??,The Ghost Meter EMF Sensor,http://ecx.images-amazon.com/images/I/81YiQyjq2DL.jpg,0
How does this compare to the lutron emf detector. i know itnotdigital but is it as acurate ?,The Ghost Meter EMF Sensor,http://ecx.images-amazon.com/images/I/81YiQyjq2DL.jpg,0
Does a magnet set off the meter,The Ghost Meter EMF Sensor,http://ecx.images-amazon.com/images/I/81YiQyjq2DL.jpg,0
Is it is fine to use as a regular emf meter ? or would it be better to just get the regular emf meter?,The Ghost Meter EMF Sensor,http://ecx.images-amazon.com/images/I/81YiQyjq2DL.jpg,0
What is the differance between this one and the Pro modle besides $10?,The Ghost Meter EMF Sensor,http://ecx.images-amazon.com/images/I/81YiQyjq2DL.jpg,0
Once the matter is turned on it reached the max and keep beeping no matter where I go. Is it borke?,The Ghost Meter EMF Sensor,http://ecx.images-amazon.com/images/I/81YiQyjq2DL.jpg,0
do you need the remover? I’m planning to get this for elf ear prosthetics to wear all day so would they just come off from wearing them all day?,Mehron Makeup Spirit Gum (1 oz),http://ecx.images-amazon.com/images/I/71TOtID+U4L.jpg,0
Will it work with Dell latitude E5440?,Dell E-Port Plus Docking Station Port Replicator (CY640 PR02X),http://ecx.images-amazon.com/images/I/21wYTR6ntEL.jpg,0
Does it work with the galaxy note 4?,Mpow Cheetah Sport Bluetooth 4.1 Wireless Headphones Stereo Sport Running Gym Exercise Headsets Earphones-Retail Packaging-Black,http://ecx.images-amazon.com/images/I/51ygMSdZa4L.jpg,0
Is this a converter pen piston filler or eyedropper?,Pilot Fine Nib Fountain Pen Lucina Yellow Body (FL-5SR-Y-F),http://ecx.images-amazon.com/images/I/61Fyd8IidJL.jpg,0
Can you buy something with it,Ottomanson New Rugs One Hundred Dollar ($100) Bill Print New Benjamin Non-slip Area Rug Runner 22''x53'',http://ecx.images-amazon.com/images/I/71Wz6STJcDL.jpg,0
how long will it take until i get it ?,Ottomanson New Rugs One Hundred Dollar ($100) Bill Print New Benjamin Non-slip Area Rug Runner 22''x53'',http://ecx.images-amazon.com/images/I/71Wz6STJcDL.jpg,0
is the pipe functional?,"Wuu Jau Co L-117 Native American Peace Pipe Tomahawk Axe 18""",http://ecx.images-amazon.com/images/I/512UBmUk+EL.jpg,0
Can any one tell me what grade is this honey ???,TJO Bees Raw and Unfiltered Honey 5 LB (80 OZ),http://ecx.images-amazon.com/images/I/81ZcI9oCRvL.jpg,0
Wait let me get this straight: You're charging $23.50 for one box (which contains two matzot)? That's a 345% mark up from the Manischewitz store!,Manischewitz Passover Chocolate Ultimate Double Dipped Egg Matzo Matzoh,http://ecx.images-amazon.com/images/I/71oyemmwQxL.jpg,0
Can this stand alone on a deck?,ezyoutdoor Ezyotudoor 79''x 55''x43'' Canopy Tent Canvas Tent Instant Pop Up Family Beach Tent and Sun Shelter Cabin Dome Tent,http://ecx.images-amazon.com/images/I/51esWkrRbmL.jpg,0
will this game be a mid night release?,Dark Souls III: Day 1 Edition - PlayStation 4,http://ecx.images-amazon.com/images/I/81R0rrAbzEL.jpg,0
I just ordered this closure I'm very skeptical about it ....what do u guys think. Bad or good purchase?,"Eayon Hair Peruvian Human Hair Lace Closure Straight Hair Bleached Knots 4""x4"" Inch Free Part Natural Black Size 12inch",http://ecx.images-amazon.com/images/I/41ngNGGNXoL.jpg,0
What is your part number for 3.0*1.1 connector?  -  hyperlink please,MAXOAK Laptop Power Bank 185Wh/50000mAh(Max.130W) Portable Laptop Charger External Battery Pack for Laptop -Dell HP Lenovo Surface pro Sony Samsung Acer Toshiba iPad Phone Notebook(Not for Mac laptop),http://ecx.images-amazon.com/images/I/31VrbyE2qpL.jpg,0
Does the auto insurance box come with it?,Progressive Collection Flo Insurance Girl Costume One_Size,,0
